"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NNRCEUS","198007","7.811","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198008","6.948","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198009","7.272","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198010","11.526","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198011","21.113","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198012","34.812","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198013","255.99","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198101","44.767","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198102","39.855","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198103","31.506","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198104","20.022","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198105","13.998","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198106","9.044","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198107","7.322","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198108","6.622","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198109","7.157","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198110","12.49","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198111","19.596","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198112","32.362","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198113","244.814","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198201","46.738","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198202","42.411","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198203","32.477","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198204","24.331","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198205","12.57","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198206","8.9","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198207","7.446","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198208","6.637","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198209","7.338","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198210","11.001","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198211","20.065","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198212","30.054","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198213","249.963","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198301","46.125","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198302","36.483","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198303","31.546","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198304","24.132","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198305","15.005","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198306","8.91","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198307","6.747","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198308","6.2","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198309","6.633","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198310","9.527","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198311","16.815","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198312","29.515","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198313","237.568","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198401","48.147","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198402","38.04","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198403","32.888","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198404","25.162","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198405","15.59","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198406","9.225","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198407","6.964","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198408","6.401","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198409","6.862","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198410","9.894","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198411","17.481","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198412","30.674","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198413","247.274","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198501","40.391","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198502","45.598","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198503","30.83","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198504","21.52","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198505","11.484","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198506","8.476","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198507","7.02","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198508","6.429","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198509","7.007","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198510","10.264","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198511","16.638","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198512","35.129","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198513","240.574","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198601","42.91","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198602","37.145","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198603","31.448","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198604","19.708","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198605","12.8","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198606","8.385","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198607","6.847","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198608","6.358","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198609","7.063","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198610","10.016","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198611","18.708","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198612","32.397","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198613","233.723","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198701","40.337","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198702","37.492","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198703","31.302","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198704","21.853","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198705","12.109","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198706","7.976","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198707","6.818","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198708","6.377","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198709","6.861","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198710","12.104","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198711","19.239","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198712","32.073","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198713","234.488","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198801","46.248","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198802","40.958","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198803","32.399","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198804","21.719","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198805","13.99","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198806","8.255","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198807","6.666","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198808","6.207","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198809","6.769","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198810","12.583","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198811","21.226","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198812","34.231","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198813","251.228","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198901","40.891","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198902","40.47","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198903","35.17","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198904","22.572","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198905","13.957","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198906","8.457","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198907","6.995","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198908","6.578","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198909","7.588","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198910","12.43","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198911","22.055","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198912","43.05","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","198913","260.157","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199001","42.792","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199002","34.869","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199003","29.929","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199004","21.66","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199005","13.457","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199006","8.714","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199007","6.847","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199008","6.571","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199009","7.157","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199010","11.57","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199011","20.363","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199012","34.174","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199013","238.042","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199101","45.911","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199102","36.135","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199103","31.152","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199104","20.266","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199105","12.424","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199106","8.033","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199107","6.851","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199108","6.399","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199109","7.497","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199110","12.225","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199111","24.99","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199112","35.812","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199113","247.627","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199201","42.732","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199202","37.864","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199203","31.206","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199204","23.457","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199205","13.662","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199206","8.824","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199207","7.163","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199208","6.821","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199209","7.446","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199210","13.066","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199211","23.726","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199212","38.989","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199213","254.915","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199301","45.008","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199302","41.637","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199303","38.094","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199304","24.356","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199305","12.571","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199306","8.853","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199307","7.022","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199308","6.515","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199309","7.663","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199310","13.77","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199311","24.753","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199312","38.177","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"NNRCEUS","199313","268.38","2","Natural Gas, Excluding Supplemental Gaseous Fuels, Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
